image_id,path,class,original_class,class_name,split_ss1,split_ss2,split_ss3,split_ps1,split_ps2,split_ps3
153,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2,3,003.Sooty_Albatross,train,seen_val,seen_val,train,train,train
154,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,3,003.Sooty_Albatross,seen_test_train,seen_test_train,train,seen_val,train,train
155,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0029_796357.jpg,2,3,003.Sooty_Albatross,train,seen_val,train,seen_test_train,seen_val,seen_test_train
156,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,3,003.Sooty_Albatross,train,seen_test_train,train,train,train,seen_test_train
157,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,2,3,003.Sooty_Albatross,train,train,train,train,seen_test_train,seen_val
158,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,2,3,003.Sooty_Albatross,seen_test_train,train,seen_val,train,seen_val,train
159,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,3,003.Sooty_Albatross,train,train,train,train,train,seen_test_train
160,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,3,003.Sooty_Albatross,train,train,seen_val,train,seen_val,seen_test_train
161,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,3,003.Sooty_Albatross,train,seen_val,seen_val,seen_test_train,train,train
162,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,3,003.Sooty_Albatross,seen_val,train,train,train,train,train
163,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,3,003.Sooty_Albatross,train,train,train,seen_val,seen_val,train
164,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2,3,003.Sooty_Albatross,train,train,seen_test_train,train,train,train
165,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,3,003.Sooty_Albatross,seen_test_train,train,train,train,train,train
166,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,3,003.Sooty_Albatross,train,train,train,train,train,train
167,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,3,003.Sooty_Albatross,seen_val,train,train,seen_test_train,train,seen_val
168,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,3,003.Sooty_Albatross,seen_test_train,train,train,train,train,train
169,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,2,3,003.Sooty_Albatross,train,train,train,train,seen_test_train,train
170,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,2,3,003.Sooty_Albatross,train,train,seen_val,seen_test_train,train,train
171,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,3,003.Sooty_Albatross,seen_val,seen_val,train,seen_test_train,seen_val,seen_test_train
172,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,3,003.Sooty_Albatross,train,train,train,seen_test_train,train,seen_test_train
173,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,3,003.Sooty_Albatross,train,train,train,train,train,train
174,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,3,003.Sooty_Albatross,seen_val,train,train,train,train,train
175,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,3,003.Sooty_Albatross,train,seen_val,train,train,train,train
176,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,3,003.Sooty_Albatross,train,train,seen_test_train,seen_test_train,seen_val,seen_val
177,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,3,003.Sooty_Albatross,train,train,train,train,train,seen_test_train
178,/scratch_global/yannick/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,3,003.Sooty_Albatross,train,seen_val,seen_test_train,train,seen_test_train,train
179,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
180,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
181,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
182,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
183,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
184,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
185,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
186,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
187,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
188,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
189,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
190,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
191,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
192,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
193,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
194,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
195,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
196,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
197,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
198,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
199,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
200,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
201,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
202,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
203,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
204,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
205,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
206,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
207,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
208,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
209,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
210,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
211,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
212,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
213,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
214,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
215,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
216,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
217,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
218,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
219,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
220,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
221,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
222,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
223,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
224,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
225,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
226,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
227,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
228,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
229,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
230,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
231,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
232,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
233,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
234,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
235,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
236,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
237,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
238,/scratch_global/yannick/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,3,4,004.Groove_billed_Ani,test,test,test,test,test,test
239,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,4,5,005.Crested_Auklet,train,val,train,val,train,val
240,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,4,5,005.Crested_Auklet,seen_val,val,train,val,train,seen_test_val
241,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,4,5,005.Crested_Auklet,seen_val,val,train,val,train,seen_test_val
242,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,5,005.Crested_Auklet,seen_val,val,seen_test_train,seen_test_val,train,val
243,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4,5,005.Crested_Auklet,train,seen_test_val,train,val,seen_test_train,val
244,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,val,train,val
245,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,4,5,005.Crested_Auklet,train,seen_test_val,seen_test_train,val,train,val
246,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,val,train,val
247,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,5,005.Crested_Auklet,seen_val,val,train,val,train,seen_test_val
248,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,4,5,005.Crested_Auklet,train,seen_test_val,seen_test_train,val,seen_test_train,seen_test_val
249,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,4,5,005.Crested_Auklet,train,val,seen_test_train,val,seen_val,val
250,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,val,seen_test_train,val
251,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,4,5,005.Crested_Auklet,train,seen_test_val,seen_val,val,seen_test_train,val
252,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,seen_test_val,train,val
253,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,5,005.Crested_Auklet,train,val,seen_val,val,train,val
254,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,4,5,005.Crested_Auklet,train,val,train,val,seen_test_train,val
255,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,5,005.Crested_Auklet,train,val,train,val,seen_val,val
256,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,4,5,005.Crested_Auklet,train,val,train,seen_test_val,train,seen_test_val
257,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,4,5,005.Crested_Auklet,train,seen_test_val,train,val,seen_val,val
258,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0039_794944.jpg,4,5,005.Crested_Auklet,train,seen_test_val,train,val,seen_test_train,val
259,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,4,5,005.Crested_Auklet,train,val,train,seen_test_val,seen_val,val
260,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,val,seen_test_train,val
261,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,val,train,val
262,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,5,005.Crested_Auklet,seen_val,val,seen_val,val,train,val
263,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,4,5,005.Crested_Auklet,train,seen_test_val,seen_test_train,seen_test_val,train,val
264,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,4,5,005.Crested_Auklet,train,val,train,val,train,val
265,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,5,005.Crested_Auklet,seen_test_train,val,train,seen_test_val,train,val
266,/scratch_global/yannick/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,4,5,005.Crested_Auklet,train,val,seen_val,val,train,val
